transaction_id,date,customer_id,product_category,budget_amount,actual_amount,cost,revenue,claim_flag,claim_amount,churn_flag,orders_count,profit,variance,variance_pct
TX100939,2023-12-16,CUST20039,Loans,26646.95,18762.4,13446.0,21320.28,0,0.0,0,1,7874.279999999999,-7884.549999999999,-0.2958893982238117
TX100129,2024-09-04,CUST20129,Savings,29668.84,32453.96,2396.19,28720.5,0,0.0,0,1,26324.31,2785.119999999999,0.0938735724079539
TX100637,2023-05-06,CUST20037,Insurance,43626.95,56181.65,21094.49,24433.67,0,0.0,0,0,3339.1799999999967,12554.700000000004,0.28777395623576724
TX100402,2024-11-28,CUST20102,Investments,39781.71,17628.84,21809.23,30560.72,0,0.0,0,3,8751.490000000002,-22152.87,-0.5568606779346589
TX100793,2023-11-04,CUST20193,Insurance,4330.69,43483.48,15025.18,34806.86,1,32893.04,0,1,19781.68,39152.79,9.040774102972044
TX100861,2023-09-14,CUST20261,Investments,29816.59,46004.19,14203.79,46045.21,0,0.0,1,2,31841.42,16187.600000000002,0.5429058118316012
TX100735,2023-04-15,CUST20135,Cards,23259.64,23631.72,16887.01,56882.88,0,0.0,0,5,39995.869999999995,372.08000000000175,0.01599680820511417
TX100923,2024-06-01,CUST20023,Loans,8417.19,35765.42,15104.43,49396.15,0,0.0,0,3,34291.72,27348.229999999996,3.2490926306760324
TX100219,2024-09-29,CUST20219,Loans,16567.04,42903.6,21064.21,2085.34,0,0.0,0,2,-18978.87,26336.559999999998,1.589696167812717
TX100641,2023-08-08,CUST20041,Investments,16637.05,7160.11,748.83,20504.76,0,0.0,0,1,19755.929999999997,-9476.939999999999,-0.5696286300756443
TX100925,2023-10-09,CUST20025,Insurance,23938.045,51570.66,10256.81,26805.62,0,0.0,0,7,16548.809999999998,27632.615000000005,1.1543388359408635
TX100761,2024-05-02,CUST20161,Investments,48422.33,45949.46,4205.37,13161.1,0,0.0,0,1,8955.73,-2472.8700000000026,-0.05106879408735603
TX100816,2024-10-24,CUST20216,Loans,29861.98,10973.47,18698.07,9811.58,0,0.0,0,2,-8886.49,-18888.510000000002,-0.6325270460967425
TX100929,2024-01-12,CUST20029,Cards,21981.01,16872.62,10751.87,31104.65,0,0.0,0,2,20352.78,-5108.389999999999,-0.23240014903773756
TX100624,2023-08-05,CUST20024,Investments,3056.24,15657.55,13388.78,57738.6,0,0.0,0,2,44349.82,12601.31,4.123141507211476
TX100848,2023-03-14,CUST20248,Savings,6129.12,27047.14,10531.23,39303.46,1,5316.11,0,0,28772.23,20918.02,3.412891247030569
TX100989,2023-01-10,CUST20089,Insurance,16050.14,43079.43,12985.15,54530.38,0,0.0,0,3,41545.229999999996,27029.29,1.6840532232117602
TX100386,2024-06-08,CUST20086,Savings,33602.9,24769.43,17481.5,54950.48,0,0.0,0,3,37468.98,-8833.470000000001,-0.2628782039645388
TX100984,2023-05-19,CUST20084,Insurance,30294.16,59689.11,14976.13,52917.61,0,0.0,0,2,37941.48,29394.95,0.9703173813038553
TX100509,2024-07-09,CUST20209,Savings,4970.89,59155.32,9148.43,63347.33,0,0.0,0,1,54198.9,54184.43,10.900347825037366
TX100267,2024-07-25,CUST20267,Savings,23522.89,29555.635,245.57,19725.42,0,0.0,0,0,19479.85,6032.744999999999,0.25646274756205545
TX100829,2023-03-02,CUST20229,Insurance,35267.63,27748.81,8380.94,65333.06,0,0.0,0,0,56952.119999999995,-7518.819999999996,-0.2131932313002035
TX100441,2024-10-02,CUST20141,Loans,33969.51,21098.71,12923.64,69876.38,0,0.0,0,0,56952.740000000005,-12870.800000000003,-0.37889271879400094
TX100496,2024-10-25,CUST20196,Investments,40948.54,9714.03,22394.29,22291.64,0,0.0,0,1,-102.65000000000146,-31234.510000000002,-0.762774692333353
TX100112,2024-01-14,CUST20112,Cards,11677.53,7751.83,9540.06,3490.52,0,0.0,0,2,-6049.539999999999,-3925.7000000000007,-0.3361755439720558
TX100691,2024-10-29,CUST20091,Cards,1713.79,52097.05,402.42,946.21,0,0.0,0,3,543.79,50383.26,29.39873613453224
TX100232,2024-02-05,CUST20232,Investments,23938.045,21943.45,18600.53,58442.96,0,0.0,0,1,39842.43,-1994.5949999999975,-0.08332322042171772
TX100879,2024-06-09,CUST20279,Investments,36430.51,16395.07,18740.01,20469.06,0,0.0,0,0,1729.050000000003,-20035.440000000002,-0.5499632039189131
TX100607,2023-06-19,CUST20007,Investments,23313.77,50447.47,10294.34,31356.76,0,0.0,1,1,21062.42,27133.7,1.1638486611131533
TX100671,2024-10-20,CUST20071,Cards,18225.57,7364.09,11652.41,13186.95,0,0.0,0,0,1534.5400000000009,-10861.48,-0.5959473421133056
TX100373,2024-09-30,CUST20073,Savings,22781.88,10888.1,2989.55,31795.01,0,0.0,0,1,28805.46,-11893.78,-0.5220719273387446
TX100993,2023-01-13,CUST20093,Cards,5319.46,17385.98,12924.68,56833.64,0,0.0,0,3,43908.96,12066.52,2.268373105540788
TX100852,2023-08-02,CUST20252,Investments,2515.61,10231.45,1010.69,67312.14,0,0.0,0,2,66301.45,7715.84,3.0671844999821114
TX100233,2023-10-21,CUST20233,Loans,20513.16,29555.635,2542.22,52912.05,0,0.0,0,2,50369.83,9042.474999999999,0.4408133607888789
TX100911,2023-05-26,CUST20011,Savings,18471.99,5960.77,13625.36,43562.16,0,0.0,0,6,29936.800000000003,-12511.220000000001,-0.677307642544198
TX100676,2023-08-21,CUST20076,Insurance,10274.9,15893.3,12491.58,64539.12,0,0.0,0,2,52047.54,5618.4,0.5468082414427391
TX100317,2024-04-14,CUST20017,Investments,10527.93,26011.48,11372.53,24750.26,0,0.0,0,3,13377.729999999998,15483.55,1.4707117163582963
TX100648,2023-01-01,CUST20048,Cards,18629.91,54577.49,18072.63,28167.55,0,0.0,0,1,10094.919999999998,35947.58,1.929562730040027
TX100410,2023-11-01,CUST20110,Insurance,8437.0,37599.39,3277.35,938.66,0,0.0,0,4,-2338.69,29162.39,3.4564880881830033
TX100908,2023-03-08,CUST20008,Savings,2206.28,24769.81,10300.36,51320.71,0,0.0,0,2,41020.35,22563.530000000002,10.226956687274507
TX100709,2024-12-30,CUST20109,Cards,37372.38,1312.87,27486.46,48585.06,0,0.0,0,4,21098.6,-36059.509999999995,-0.9648705808942325
TX100358,2023-04-26,CUST20058,Loans,6983.46,42407.95,24468.96,62592.75,0,0.0,0,4,38123.79,35424.49,5.072627322272913
TX100258,2024-04-17,CUST20258,Loans,41200.91,7336.93,18970.4,6921.13,0,0.0,0,2,-12049.27,-33863.98,-0.8219231080090221
TX100744,2024-03-12,CUST20144,Savings,34845.59,41562.33,19844.04,40955.45,0,0.0,0,0,21111.409999999996,6716.740000000005,0.19275724704331326
TX100627,2023-03-11,CUST20027,Investments,6707.41,31532.28,16110.4,66488.04,0,0.0,0,2,50377.63999999999,24824.87,3.7011111591508494
TX100632,2023-06-16,CUST20032,Loans,30045.78,5213.18,21564.33,4497.69,0,0.0,0,2,-17066.640000000003,-24832.6,-0.826492106378999
TX100282,2023-06-01,ANONYMOUS,Savings,34829.88,50059.77,11046.78,329.87,0,0.0,0,3,-10716.91,15229.89,0.4372650724033502
TX100376,2024-01-21,CUST20076,Cards,9284.03,53952.14,22918.19,69776.54,0,0.0,0,2,46858.34999999999,44668.11,4.811284539149486
TX100384,2024-06-21,CUST20084,Loans,22875.65,1973.51,13652.7,5482.89,0,0.0,0,1,-8169.81,-20902.140000000003,-0.9137287902201687
TX100224,2024-11-02,CUST20224,Savings,3460.51,31278.96,13300.97,341.91,0,0.0,0,0,-12959.06,27818.449999999997,8.038829536686787
TX100965,2023-01-26,CUST20065,Investments,17079.84,36542.35,8646.66,26101.36,0,0.0,0,2,17454.7,19462.51,1.139501892289389
TX100824,2023-07-14,CUST20224,Loans,4388.52,51181.53,3460.34,17473.73,0,0.0,0,4,14013.39,46793.009999999995,10.66259467884389
TX100472,2024-04-18,CUST20172,Investments,16965.35,54420.89,5930.4,36900.31,0,0.0,0,1,30969.909999999996,37455.54,2.2077670074593216
TX100347,2024-06-01,CUST20047,Loans,7152.71,40982.87,17589.43,7089.33,0,0.0,0,0,-10500.1,33830.16,4.7296982542281185
TX100505,2024-12-30,CUST20205,Cards,12060.66,50912.53,13556.92,43693.45,0,0.0,0,3,30136.53,38851.869999999995,3.2213717988899444
TX100639,2023-06-22,CUST20039,Cards,31105.6,17770.18,629.64,56113.36,0,0.0,0,4,55483.72,-13335.419999999998,-0.42871444370145567
TX100999,2024-09-04,CUST20099,Insurance,29313.57,31013.7,16835.55,59495.62,0,0.0,0,3,42660.07000000001,1700.130000000001,0.057998053461246826
TX100797,2023-12-01,CUST20197,Investments,32961.48,52040.51,6988.81,67250.03,0,0.0,0,1,60261.22,19079.03,0.5788280744675299
TX100938,2024-05-30,CUST20038,Cards,1333.92,42122.29,27067.1,51439.54,0,0.0,0,3,24372.440000000002,40788.37,30.577823257766582
TX100915,2024-04-14,CUST20015,Loans,34343.49,32581.87,24785.54,15664.49,0,0.0,0,1,-9121.050000000001,-1761.619999999999,-0.05129414628507467
TX100619,2023-12-08,CUST20019,Investments,34105.44,924.95,16281.99,46132.43,0,0.0,0,3,29850.440000000002,-33180.490000000005,-0.9728796930929495
TX100813,2023-05-06,CUST20213,Investments,15838.66,59580.14,16457.18,40779.82,1,40877.69,0,2,24322.64,43741.479999999996,2.761690698581824
TX100645,2024-04-20,CUST20045,Savings,16435.51,59207.91,15167.0,17967.64,0,0.0,0,1,2800.6399999999994,42772.40000000001,2.60243825716391
TX100885,2023-12-29,CUST20285,Insurance,30637.13,19286.73,20921.24,32127.88,0,0.0,0,1,11206.64,-11350.400000000001,-0.3704785663670194
TX100556,2023-12-08,CUST20256,Loans,26637.44,14931.38,15653.82,7519.0,0,0.0,0,2,-8134.82,-11706.06,-0.4394588969510584
TX100969,2024-10-06,CUST20069,Loans,12934.99,41185.4,13199.54,40381.83,0,0.0,1,2,27182.29,28250.410000000003,2.1840302930268987
TX100577,2023-01-25,CUST20277,Investments,41827.01,47944.96,12642.5,11520.47,0,0.0,0,1,-1122.0300000000007,6117.949999999997,0.14626792591676996
TX100795,2023-06-15,CUST20195,Savings,47902.65,30793.56,1968.14,20350.56,0,0.0,0,1,18382.420000000002,-17109.09,-0.3571637477258565
TX100085,2024-12-02,CUST20085,Loans,43383.17,45140.52,304.54,61754.4,0,0.0,0,0,61449.86,1757.3499999999985,0.04050764386281589
TX100242,2023-07-06,CUST20242,Loans,25523.39,48833.41,13749.61,44021.12,0,0.0,0,2,30271.510000000002,23310.020000000004,0.9132807201551206
TX100698,2024-10-09,CUST20098,Insurance,2030.03,3935.59,9404.72,49419.33,0,0.0,0,5,40014.61,1905.5600000000002,0.9386856351876575
TX100159,2024-11-12,CUST20159,Cards,44898.32,36552.61,9246.25,56659.92,0,0.0,0,1,47413.67,-8345.71,-0.18588022892616024
TX100524,2024-09-08,CUST20224,Cards,18868.86,26993.8,7307.82,33459.97,1,13850.33,0,2,26152.15,8124.939999999999,0.4306004708286562
TX100035,2024-11-12,CUST20035,Savings,17278.07,2479.44,27357.82,50370.55,0,0.0,0,3,23012.730000000003,-14798.63,-0.8564978611615764
TX100540,2023-04-09,CUST20240,Savings,12394.53,57295.95,137.92,44515.77,0,0.0,0,2,44377.85,44901.42,3.62268032753158
TX100170,2023-12-14,CUST20170,Investments,7840.34,39456.16,1128.66,59706.09,0,0.0,0,4,58577.42999999999,31615.820000000003,4.032455225156053
TX100654,2024-05-22,CUST20054,Cards,16958.56,3505.19,10331.37,46795.34,1,1187.97,0,2,36463.969999999994,-13453.37,-0.7933085120434754
TX100900,2023-05-06,CUST20000,Insurance,11211.58,26487.09,17850.09,1999.96,0,0.0,0,5,-15850.130000000001,15275.51,1.3624761184418253
TX100867,2023-10-30,CUST20267,Cards,13531.44,52037.93,2492.55,59217.57,0,0.0,0,5,56725.02,38506.49,2.845705261228664
TX100857,2023-02-17,CUST20257,Loans,32462.24,37890.21,6361.59,52385.26,0,0.0,0,4,46023.67,5427.9699999999975,0.16720873236104464
TX100954,2023-03-16,CUST20054,Investments,5037.89,8665.02,15959.68,2735.51,0,0.0,0,3,-13224.17,3627.13,0.7199700668335355
TX100733,2024-04-05,CUST20133,Savings,17189.18,55586.73,4301.17,39199.56,0,0.0,0,1,34898.39,38397.55,2.2338209268854015
TX100095,2023-02-10,CUST20095,Investments,36755.88,40459.47,13505.56,12290.58,0,0.0,0,0,-1214.9799999999996,3703.590000000004,0.10076183728970722
TX100563,2024-03-20,CUST20263,Savings,27693.84,7535.18,11440.57,67757.89,0,0.0,0,5,56317.32,-20158.66,-0.7279113333506657
TX100240,2023-07-20,CUST20240,Insurance,6273.1,24137.65,19148.87,47639.68,0,0.0,0,2,28490.81,17864.550000000003,2.847802521879135
TX100742,2024-12-09,CUST20142,Cards,9137.67,33245.9,17533.72,32832.8,0,0.0,0,5,15299.080000000002,24108.230000000003,2.6383344988383257
TX100574,2023-03-10,CUST20274,Investments,36887.03,15756.58,29165.17,25749.55,0,0.0,0,1,-3415.619999999999,-21130.449999999997,-0.5728422700336676
TX100690,2024-02-12,CUST20090,Savings,22823.94,13181.96,5342.49,45203.15,1,5888.18,0,0,39860.66,-9641.98,-0.4224502868479325
TX100460,2024-10-17,CUST20160,Loans,36615.1,6190.62,6142.22,54101.64,1,646.97,0,3,47959.42,-30424.48,-0.8309271311562716
TX100553,2023-03-03,CUST20253,Loans,3356.52,29555.635,27956.61,59798.06,0,0.0,0,3,31841.449999999997,26199.114999999998,7.805439860331533
TX100888,2024-05-20,CUST20288,Cards,16131.31,26967.94,22333.72,42262.1,0,0.0,0,3,19928.379999999997,10836.63,0.6717761917661987
TX100206,2023-04-23,CUST20206,Savings,27051.39,37340.5,8148.77,22046.64,0,0.0,0,3,13897.869999999999,10289.11,0.3803542073069074
TX100392,2024-05-26,CUST20092,Cards,7329.55,46577.96,15925.1,32742.41,1,25510.38,0,3,16817.309999999998,39248.409999999996,5.354818508639684
TX100794,2023-09-06,CUST20194,Loans,9880.05,939.82,18058.14,6579.37,1,351.81,0,1,-11478.77,-8940.23,-0.9048769996103259
TX100397,2023-04-02,ANONYMOUS,Cards,24076.55,48404.45,10224.48,38913.84,0,0.0,0,0,28689.359999999997,24327.899999999998,1.0104396186330682
TX100766,2024-07-04,CUST20166,Investments,9305.7,47286.73,11678.66,51395.95,0,0.0,0,3,39717.28999999999,37981.03,4.0814801680690325
TX100858,2024-07-26,CUST20258,Investments,14501.29,26599.62,16158.8,54875.0,0,0.0,0,3,38716.2,12098.329999999998,0.8342933628663379
TX100217,2024-01-20,CUST20217,Investments,35795.62,31801.91,16283.02,33994.15,0,0.0,0,3,17711.13,-3993.7100000000028,-0.11156979541072351
TX100004,2023-03-13,CUST20004,Cards,42796.12,55983.09,23329.12,21402.93,0,0.0,1,3,-1926.1899999999987,13186.969999999994,0.3081347094082359
TX100768,2023-09-07,CUST20168,Savings,31258.93,661.13,14837.6,62151.11,0,0.0,0,2,47313.51,-30597.8,-0.978849883857189
TX100642,2024-09-29,CUST20042,Insurance,24025.85,36765.6,18972.52,26147.82,0,0.0,0,3,7175.299999999999,12739.75,0.5302517912997875
TX100907,2024-01-29,CUST20007,Investments,45257.96,13769.08,19714.44,19235.85,0,0.0,0,0,-478.59000000000015,-31488.879999999997,-0.695764457788199
TX100612,2023-01-29,CUST20012,Investments,9845.39,43065.17,13637.35,10321.68,0,0.0,0,3,-3315.67,33219.78,3.3741456661442566
TX100738,2024-01-20,CUST20138,Insurance,49217.54,35082.32,27570.54,48274.7,0,0.0,0,4,20704.159999999996,-14135.220000000001,-0.28719883196112606
TX100546,2023-02-06,CUST20246,Cards,14614.41,37917.94,14562.36,30702.8,1,13546.97,0,2,16140.439999999999,23303.530000000002,1.5945583844985876
TX100725,2023-05-26,ANONYMOUS,Investments,13647.09,31015.34,15299.83,19802.01,0,0.0,0,7,4502.1799999999985,17368.25,1.2726705839853039
TX100683,2024-07-19,CUST20083,Investments,23938.045,36806.66,24192.34,29738.0,0,0.0,0,2,5545.66,12868.615000000005,0.5375800321204178
TX100098,2023-03-06,CUST20098,Savings,43293.64,2743.01,2441.22,32564.38,0,0.0,0,1,30123.16,-40550.63,-0.9366417330582505
TX100804,2023-07-03,CUST20204,Insurance,38677.08,16433.65,21099.52,39020.05,1,4189.05,0,1,17920.530000000002,-22243.43,-0.5751062386302171
TX100727,2023-08-27,CUST20127,Savings,45959.61,5236.5,8056.63,1694.42,0,0.0,0,4,-6362.21,-40723.11,-0.8860630018400939
TX100573,2023-05-24,CUST20273,Insurance,26955.98,35325.16,11574.8,62132.58,0,0.0,0,0,50557.78,8369.180000000004,0.3104758202076127
TX100406,2023-05-30,CUST20106,Investments,15103.73,19301.83,15880.09,27166.91,0,0.0,0,2,11286.82,4198.100000000002,0.27795120807906404
TX100502,2024-03-02,CUST20202,Savings,19818.09,27291.47,21924.71,34969.65,0,0.0,0,2,13044.940000000002,7473.380000000001,0.3770989030728996
TX100047,2023-01-21,CUST20047,Cards,45733.62,53755.87,28424.27,17117.83,0,0.0,0,0,-11306.439999999999,8022.25,0.17541253021300302
TX100032,2024-04-19,CUST20032,Cards,14857.26,10709.98,10588.25,19848.36,0,0.0,0,0,9260.11,-4147.280000000001,-0.2791416452293357
TX100779,2023-10-30,CUST20179,Savings,34677.48,25334.8,21267.43,63827.51,0,0.0,0,4,42560.08,-9342.680000000004,-0.2694163474393181
TX100839,2024-05-27,CUST20239,Insurance,3985.51,43010.35,28892.44,28340.19,0,0.0,0,0,-552.25,39024.84,9.791680362111748
TX100200,2024-03-17,CUST20200,Cards,16662.95,41945.4,15802.1,15830.61,0,0.0,0,4,28.51000000000022,25282.45,1.5172853546340834
TX100134,2024-05-17,CUST20134,Loans,31230.26,19220.42,23123.63,18185.61,0,0.0,0,0,-4938.02,-12009.84,-0.3845577974695056
TX100027,2024-04-04,CUST20027,Loans,18928.4,54735.13,6322.37,47720.74,0,0.0,0,3,41398.369999999995,35806.729999999996,1.8916934342046867
TX100890,2023-07-11,CUST20290,Loans,14033.89,8445.29,9586.94,40087.8,1,5515.45,0,3,30500.86,-5588.5999999999985,-0.39822173324716087
TX100230,2023-07-03,CUST20230,Savings,23938.045,51292.45,17864.68,35747.81,0,0.0,0,2,17883.129999999997,27354.405,1.142716750678679
TX100489,2024-05-30,CUST20189,Savings,15640.36,19314.8,5329.03,21433.71,0,0.0,0,5,16104.68,3674.4399999999987,0.2349332112560068
TX100772,2023-11-02,CUST20172,Savings,23938.045,962.12,14775.23,30216.21,0,0.0,0,3,15440.98,-22975.925,-0.9598079124673715
TX100378,2024-01-28,CUST20078,Insurance,38322.12,7884.39,11614.67,60407.48,0,0.0,0,2,48792.810000000005,-30437.730000000003,-0.7942600774696181
TX100288,2024-09-16,CUST20288,Insurance,4763.56,2943.56,25758.35,68135.66,0,0.0,0,2,42377.310000000005,-1820.0000000000005,-0.3820671934435591
TX100418,2024-07-25,CUST20118,Savings,1900.92,28785.46,2552.12,39976.52,1,25072.72,0,0,37424.399999999994,26884.54,14.14290974896366
TX100674,2024-02-06,CUST20074,Savings,6706.49,42916.5,2922.48,69493.97,0,0.0,0,2,66571.49,36210.01,5.399249085587245
TX100391,2023-11-17,CUST20091,Loans,14667.97,15820.0,10825.94,21187.54,0,0.0,0,3,10361.6,1152.0300000000007,0.07854052060373731
TX100592,2023-05-13,CUST20292,Savings,4759.42,41502.7,9899.64,65058.53,0,0.0,0,0,55158.89,36743.28,7.7201171571325915
TX100498,2024-11-05,CUST20198,Loans,41356.71,12937.7,20002.95,20140.29,0,0.0,0,2,137.34000000000015,-28419.01,-0.6871680556794774
TX100138,2023-01-15,CUST20138,Loans,39685.12,43217.0,1946.7,10364.18,0,0.0,0,3,8417.48,3531.8799999999974,0.08899758902077144
TX100062,2024-05-23,CUST20062,Savings,49257.44,28982.94,3305.95,52201.36,0,0.0,0,1,48895.41,-20274.500000000004,-0.4116027954355728
TX100471,2023-08-06,CUST20171,Loans,46290.07,45230.36,26416.63,38788.83,0,0.0,0,4,12372.2,-1059.7099999999991,-0.022892814808877997
TX100647,2023-12-27,CUST20047,Loans,45873.62,30824.56,10949.69,33601.3,0,0.0,0,3,22651.61,-15049.060000000001,-0.3280547730918118
TX100128,2024-06-30,CUST20128,Loans,5516.23,44375.89,24184.33,39499.85,0,0.0,0,5,15315.519999999997,38859.66,7.044604739106239
TX100988,2024-11-20,CUST20088,Cards,32279.18,50384.78,26777.91,47980.84,0,0.0,0,5,21202.929999999997,18105.6,0.5609064418612864
TX100520,2024-08-27,CUST20220,Insurance,24962.75,37460.59,15281.79,68701.33,0,0.0,0,0,53419.54,12497.839999999997,0.5006595827783396
TX100838,2024-02-09,CUST20238,Loans,45686.02,33039.43,15777.02,66687.1,0,0.0,0,4,50910.08,-12646.589999999997,-0.27681531461922043
TX100974,2023-08-13,CUST20074,Savings,22825.07,24368.3,2172.2,61794.72,0,0.0,0,0,59622.520000000004,1543.2299999999996,0.06761118366778282
TX100064,2023-07-25,CUST20064,Cards,23187.87,6771.61,13625.77,40254.93,1,2790.83,0,6,26629.16,-16416.26,-0.7079675709756869
TX100812,2023-07-24,CUST20212,Savings,18364.48,38320.1,23913.91,1403.22,0,0.0,0,8,-22510.69,19955.62,1.0866422572269947
TX100014,2024-01-08,CUST20014,Loans,10267.82,18724.91,1087.06,39993.31,0,0.0,0,1,38906.25,8457.09,0.8236500055513245
TX100156,2023-08-31,CUST20156,Cards,44989.43,1355.68,21851.56,37482.94,0,0.0,0,0,15631.380000000001,-43633.75,-0.9698666998003753
TX100040,2024-07-16,CUST20040,Insurance,33015.79,28703.37,27193.51,1740.17,0,0.0,0,0,-25453.339999999997,-4312.420000000002,-0.13061689573382923
TX100492,2023-09-15,CUST20192,Insurance,16813.6,40350.39,21771.13,19636.95,0,0.0,0,1,-2134.1800000000003,23536.79,1.3998661797592427
TX100379,2023-09-03,CUST20079,Loans,25847.04,7724.19,12594.73,18621.5,0,0.0,1,2,6026.77,-18122.850000000002,-0.7011576567374833
TX100187,2024-11-07,CUST20187,Savings,46476.99,30469.47,5265.43,35525.64,0,0.0,1,2,30260.21,-16007.519999999997,-0.34441817337998865
TX100763,2023-12-14,CUST20163,Investments,48194.79,46872.23,17643.77,10393.82,0,0.0,1,2,-7249.950000000001,-1322.5599999999977,-0.0274419703872555
TX100216,2023-08-13,CUST20216,Savings,26395.53,35397.45,972.18,12644.57,0,0.0,0,3,11672.39,9001.919999999998,0.34103956238044847
TX100791,2024-03-10,CUST20191,Insurance,19233.89,16632.96,2930.96,32105.49,0,0.0,0,2,29174.530000000002,-2600.9300000000003,-0.1352264154572996
TX100052,2023-11-12,CUST20052,Investments,17997.41,3240.75,20550.86,15279.12,0,0.0,0,1,-5271.74,-14756.66,-0.8199324236098416
TX100878,2024-10-27,CUST20278,Savings,9689.0,40182.66,21465.41,2907686.0,0,0.0,0,1,2886220.59,30493.660000000003,3.147245329755393
TX100337,2023-07-11,CUST20037,Loans,34996.47,29555.635,6384.74,49403.13,0,0.0,0,1,43018.39,-5440.835000000003,-0.15546810864067154
TX100748,2024-12-14,CUST20148,Cards,5465.89,10057.7,9047.53,4982.62,0,0.0,0,2,-4064.9100000000008,4591.81,0.8400845973848724
TX100719,2023-08-30,CUST20119,Investments,1359.37,11656.52,3276.75,47871.37,0,0.0,0,3,44594.62,10297.150000000001,7.574942804387328
TX100724,2023-03-06,CUST20124,Savings,10890.25,11332.76,22013.04,43325.46,0,0.0,0,0,21312.42,442.5100000000002,0.04063359427010401
TX100295,2024-05-24,CUST20295,Investments,14608.24,28120.13,19029.25,44888.6,1,3278.61,0,1,25859.35,13511.890000000001,0.9249498912942286
TX100701,2023-06-27,CUST20101,Loans,39599.37,16664.02,27189.97,45833.95,0,0.0,0,4,18643.979999999996,-22935.350000000002,-0.5791847193528584
TX100251,2023-05-28,CUST20251,Investments,41595.92,5316.75,28014.06,4075.23,0,0.0,0,2,-23938.83,-36279.17,-0.8721809735185566
TX100726,2023-08-12,CUST20126,Cards,23938.045,50765.46,29755.77,62640.84,0,0.0,0,3,32885.06999999999,26827.415,1.120702003860382
TX100461,2024-03-10,CUST20161,Loans,39453.71,25438.6,3391.21,34430.75,0,0.0,0,2,31039.54,-14015.11,-0.3552292040469705
TX100455,2024-03-22,CUST20155,Investments,40210.11,41267.88,14856.96,21772.57,0,0.0,0,0,6915.610000000001,1057.7699999999968,0.026306070786675212
TX100815,2023-04-21,CUST20215,Cards,35335.55,13937.46,22637.67,59770.62,0,0.0,0,2,37132.950000000004,-21398.090000000004,-0.6055683299113782
TX100862,2023-01-08,CUST20262,Insurance,16487.81,16300.68,28797.54,67137.86,0,0.0,0,0,38340.32,-187.13000000000102,-0.011349597065953634
TX100269,2023-10-31,CUST20269,Investments,15920.13,29499.37,3103.68,60331.26,0,0.0,0,4,57227.58,13579.24,0.8529603715547549
TX100201,2024-07-17,CUST20201,Loans,22470.66,55482.34,6068.9,3054906.0,0,0.0,0,1,3048837.1,33011.67999999999,1.4691014861156724
TX100161,2024-07-27,CUST20161,Loans,8756.89,52765.74,1989.17,65249.04,0,0.0,0,5,63259.87,44008.85,5.025625536006505
TX100555,2024-12-29,CUST20255,Loans,46694.68,8434.0,8111.49,7245.91,0,0.0,0,1,-865.5799999999999,-38260.68,-0.8193798522658255
TX100729,2023-10-09,CUST20129,Loans,23938.045,39433.61,12861.03,50526.03,1,12106.17,0,2,37665.0,15495.565000000002,0.6473195701654
TX100401,2024-10-26,CUST20101,Savings,39265.05,23576.14,28042.75,19862.19,0,0.0,0,1,-8180.560000000001,-15688.910000000003,-0.399564243519364
TX100702,2024-06-23,CUST20102,Cards,14884.84,6673.5,16293.75,27306.02,0,0.0,0,6,11012.27,-8211.34,-0.5516579284695032
TX100476,2024-09-03,CUST20176,Cards,34546.68,41847.64,21011.6,13821.42,0,0.0,0,2,-7190.1799999999985,7300.959999999999,0.21133608207793048
TX100821,2023-12-26,CUST20221,Savings,10741.89,49057.49,10857.7,50783.46,0,0.0,0,1,39925.759999999995,38315.6,3.5669328209467794
TX100771,2023-04-28,CUST20171,Insurance,6505.86,30014.54,7639.1,12838.37,0,0.0,0,4,5199.27,23508.68,3.6134623247349316
TX100105,2023-05-19,CUST20105,Cards,7717.38,24219.23,18760.99,1959285.0,0,0.0,0,5,1940524.01,16501.85,2.1382710194392396
TX100565,2023-03-17,CUST20265,Loans,44788.13,52001.49,5375.55,60092.92,0,0.0,0,4,54717.369999999995,7213.360000000001,0.16105517243073111
TX100389,2024-11-15,CUST20089,Investments,2153.09,43816.73,14288.88,31329.9,0,0.0,0,1,17041.020000000004,41663.64,19.350626309164966
TX100001,2024-03-11,CUST20001,Insurance,7046.64,28893.4,9924.26,56585.05,0,0.0,0,1,46660.79,21846.760000000002,3.1003087996548713
TX100947,2023-02-09,CUST20047,Cards,33228.09,58381.23,26998.06,61661.7,0,0.0,0,3,34663.64,25153.140000000007,0.75698422629769
TX100994,2023-06-17,CUST20094,Loans,10532.22,41784.86,17608.28,56555.66,0,0.0,0,1,38947.380000000005,31252.64,2.9673364210014603
TX100561,2024-09-03,CUST20261,Cards,8542.06,22476.57,12251.91,30707.93,0,0.0,0,4,18456.02,13934.51,1.631282149739056
TX100080,2023-09-28,CUST20080,Cards,15419.07,14452.72,15364.56,53497.61,0,0.0,0,1,38133.05,-966.3500000000004,-0.062672392044397
TX100205,2024-01-22,CUST20205,Savings,37751.39,55615.34,26351.55,50059.57,0,0.0,0,2,23708.02,17863.949999999997,0.4731997947625239
TX100034,2024-05-25,CUST20034,Cards,15333.3,28024.32,14852.86,33760.39,0,0.0,0,2,18907.53,12691.02,0.8276770166891668
